   1.0000000e+01   1.0000000e+01   9.3480010e+00   0.0000000e+00   0.0000000e+00   1.0530079e+01   0.0000000e+00  -5.8789192e+04  -4.5107900e-01  -4.5124600e-01   4.5091100e-01   7.6728150e-06   1.3033026e+05   9.7930000e+00   0.0000000e+00   0.0000000e+00   1.0530079e+01   0.0000000e+00   5.9040965e+04   5.9041000e-02   5.8984000e-02  -5.9098000e-02   9.9999950e-07   9.5776048e+04   0.0000000e+00   0.0000000e+00   1.0530079e+01   0.0000000e+00   5.7056277e+02   6.0000000e+00
   1.1000000e+01   1.1000000e+01   1.0176001e+01   0.0000000e+00   0.0000000e+00   1.0529103e+01   1.9530000e-03  -5.8731416e+04  -4.5106700e-01  -4.5123200e-01   4.5090100e-01   7.6801600e-06   1.3020445e+05   1.0788002e+01   0.0000000e+00   0.0000000e+00   1.0528126e+01   0.0000000e+00   5.8806548e+04   5.8806500e-01   5.8791500e-01  -5.8821600e-01   1.0000000e-05   9.5510350e+04   0.0000000e+00   0.0000000e+00   1.0528614e+01   9.7700000e-04   1.7026320e+02   6.0000000e+00
   1.2000000e+01   1.2000000e+01   1.1171001e+01   0.0000000e+00   0.0000000e+00   1.0528126e+01   0.0000000e+00  -5.8796647e+04  -4.5106600e-01  -4.5120600e-01   4.5092500e-01   7.6716200e-06   1.3035056e+05   1.1607000e+01   0.0000000e+00   0.0000000e+00   1.0528126e+01   0.0000000e+00   5.8815817e+04   5.8815800e-01   5.8798400e-01  -5.8833200e-01   1.0000000e-05   9.5525600e+04   0.0000000e+00   0.0000000e+00   1.0528126e+01   0.0000000e+00   4.3440965e+01   6.0000000e+00
   1.3000000e+01   1.3000000e+01   1.1992000e+01   0.0000000e+00   0.0000000e+00   1.0528126e+01   0.0000000e+00  -5.8798812e+04  -4.5107000e-01  -4.5121500e-01   4.5092500e-01   7.6714100e-06   1.3035407e+05   1.2511000e+01   0.0000000e+00   0.0000000e+00   1.0526872e+01   0.0000000e+00   5.8806914e+04   5.8806900e-01   5.8794200e-01  -5.8819600e-01   1.0000000e-05   9.5513850e+04   0.0000000e+00   0.0000000e+00   1.0527499e+01   1.2540000e-03   1.8359270e+01   6.0000000e+00
   1.4000000e+01   1.4000000e+01   1.2892000e+01   0.0000000e+00   0.0000000e+00   1.0526872e+01   0.0000000e+00  -5.8789313e+04  -4.5106900e-01  -4.5120300e-01   4.5093500e-01   7.6726350e-06   1.3033332e+05   1.3332000e+01   0.0000000e+00   0.0000000e+00   1.0526872e+01   0.0000000e+00   5.8805005e+04   5.8805000e-01   5.8788800e-01  -5.8821200e-01   9.9999950e-06   9.5507848e+04   0.0000000e+00   0.0000000e+00   1.0526872e+01   0.0000000e+00   3.5560839e+01   6.0000000e+00
   1.5000000e+01   1.5000000e+01   1.3713000e+01   0.0000000e+00   0.0000000e+00   1.0526872e+01   0.0000000e+00  -5.8791398e+04  -4.5107400e-01  -4.5121100e-01   4.5093600e-01   7.6724450e-06   1.3033655e+05   1.4144000e+01   0.0000000e+00   0.0000000e+00   1.0527593e+01   1.4420000e-03   5.8807082e+04   5.8807100e-01   5.8786300e-01  -5.8827800e-01   1.0000000e-05   9.5506950e+04   0.0000000e+00   0.0000000e+00   1.0527233e+01   7.2100000e-04   3.5542068e+01   6.0000000e+00
   1.6000000e+01   1.6000000e+01   1.4627001e+01   0.0000000e+00   0.0000000e+00   1.0528315e+01   0.0000000e+00  -5.8778419e+04  -4.5106400e-01  -4.5119600e-01   4.5093200e-01   7.6739750e-06   1.3031056e+05   1.5065000e+01   0.0000000e+00   0.0000000e+00   1.0528315e+01   0.0000000e+00   5.8812418e+04   5.8812400e-01   5.8794500e-01  -5.8830400e-01   1.0000000e-05   9.5515200e+04   0.0000000e+00   0.0000000e+00   1.0528315e+01   0.0000000e+00   7.7048726e+01   6.0000000e+00
   1.7000000e+01   1.7000000e+01   1.5446001e+01   0.0000000e+00   0.0000000e+00   1.0528315e+01   0.0000000e+00  -5.8810681e+04  -4.5103200e-01  -4.5118000e-01   4.5088300e-01   7.6692150e-06   1.3039144e+05   1.5875000e+01   0.0000000e+00   0.0000000e+00   1.0528315e+01   0.0000000e+00   5.8856371e+04   5.8856400e-01   5.8836800e-01  -5.8876000e-01   1.0000000e-05   9.5574402e+04   0.0000000e+00   0.0000000e+00   1.0528315e+01   0.0000000e+00   1.0353988e+02   6.0000000e+00
   1.8000000e+01   1.8000000e+01   1.6276000e+01   0.0000000e+00   0.0000000e+00   1.0518000e+01   2.0628000e-02  -5.8849592e+04  -4.5101400e-01  -4.5112700e-01   4.5090200e-01   7.6638500e-06   1.3048272e+05   1.6801000e+01   0.0000000e+00   0.0000000e+00   1.0507686e+01   0.0000000e+00   5.8864740e+04   5.8864800e-01   5.8848100e-01  -5.8881500e-01   1.0000000e-05   9.5587902e+04   0.0000000e+00   0.0000000e+00   1.0512843e+01   1.0314000e-02   3.4327308e+01   6.0000000e+00
   1.9000000e+01   1.9000000e+01   1.7184001e+01   0.0000000e+00   0.0000000e+00   1.0507686e+01   0.0000000e+00  -5.8856571e+04  -4.5100100e-01  -4.5112200e-01   4.5087900e-01   7.6627050e-06   1.3050222e+05   1.7616000e+01   0.0000000e+00   0.0000000e+00   1.0507686e+01   0.0000000e+00   5.8871734e+04   5.8871700e-01   5.8854200e-01  -5.8889200e-01   1.0000000e-05   9.5597950e+04   0.0000000e+00   0.0000000e+00   1.0507686e+01   0.0000000e+00   3.4363483e+01   6.0000000e+00
   2.0000000e+01   2.0000000e+01   1.7996000e+01   0.0000000e+00   0.0000000e+00   1.0507686e+01   0.0000000e+00  -5.8861968e+04  -4.5099600e-01  -4.5111800e-01   4.5087400e-01   7.6619300e-06   1.3051535e+05   1.8519001e+01   0.0000000e+00   0.0000000e+00   1.0505591e+01   0.0000000e+00   5.8872690e+04   5.8872700e-01   5.8853500e-01  -5.8891900e-01   1.0000000e-05   9.5601300e+04   0.0000000e+00   0.0000000e+00   1.0506639e+01   2.0950000e-03   2.4296400e+01   6.0000000e+00
   2.1000000e+01   2.1000000e+01   1.8906000e+01   0.0000000e+00   0.0000000e+00   1.0505591e+01   0.0000000e+00  -5.8862294e+04  -4.5100000e-01  -4.5114400e-01   4.5085600e-01   7.6619550e-06   1.3051499e+05   1.9363000e+01   0.0000000e+00   0.0000000e+00   1.0505591e+01   0.0000000e+00   5.8880159e+04   5.8880200e-01   5.8865000e-01  -5.8895400e-01   1.0000000e-05   9.5612652e+04   0.0000000e+00   0.0000000e+00   1.0505591e+01   0.0000000e+00   4.0484799e+01   6.0000000e+00
   2.2000000e+01   2.2000000e+01   1.9744000e+01   0.0000000e+00   0.0000000e+00   1.0505591e+01   0.0000000e+00  -5.8866486e+04  -4.5099100e-01  -4.5111600e-01   4.5086700e-01   7.6612600e-06   1.3052683e+05   2.0179001e+01   0.0000000e+00   0.0000000e+00   1.0504897e+01   1.3870000e-03   5.8875863e+04   5.8875900e-01   5.8858700e-01  -5.8893000e-01   1.0000000e-05   9.5603050e+04   0.0000000e+00   0.0000000e+00   1.0505244e+01   6.9400000e-04   2.1249832e+01   6.0000000e+00
   2.3000000e+01   2.3000000e+01   2.0764000e+01   0.0000000e+00   0.0000000e+00   1.0504204e+01   0.0000000e+00  -5.9102898e+04  -5.9103000e-02  -5.9158000e-02   5.9047000e-02   1.0000000e-06   1.3093100e+05   2.1196001e+01   0.0000000e+00   0.0000000e+00   1.0504204e+01   0.0000000e+00   5.8876257e+04   5.8876200e-01   5.8860700e-01  -5.8891800e-01   9.9999950e-06   9.5612098e+04   0.0000000e+00   0.0000000e+00   1.0504204e+01   0.0000000e+00  -5.1360833e+02   6.0000000e+00
   2.4000000e+01   2.4000000e+01   2.1580000e+01   0.0000000e+00   0.0000000e+00   1.0504204e+01   0.0000000e+00  -5.9082146e+04  -5.9082000e-02  -5.9135000e-02   5.9029000e-02   9.9999950e-07   1.3089707e+05   2.2018001e+01   0.0000000e+00   0.0000000e+00   1.0504204e+01   0.0000000e+00   5.8864910e+04   5.8864900e-01   5.8851300e-01  -5.8878500e-01   1.0000000e-05   9.5596550e+04   0.0000000e+00   0.0000000e+00   1.0504204e+01   0.0000000e+00  -4.9229712e+02   6.0000000e+00
   2.5000000e+01   2.5000000e+01   2.2520001e+01   0.0000000e+00   0.0000000e+00   1.0516757e+01   0.0000000e+00  -5.9081522e+04  -5.9081000e-02  -5.9140000e-02   5.9023000e-02   9.9999950e-07   1.3091607e+05   2.2951001e+01   0.0000000e+00   0.0000000e+00   1.0516757e+01   0.0000000e+00   5.8856961e+04   5.8857000e-01   5.8836600e-01  -5.8877300e-01   1.0000000e-05   9.5588100e+04   0.0000000e+00   0.0000000e+00   1.0516757e+01   0.0000000e+00  -5.0889349e+02   6.0000000e+00
   2.6000000e+01   2.6000000e+01   2.3349001e+01   0.0000000e+00   0.0000000e+00   1.0516757e+01   0.0000000e+00  -5.8997030e+04  -5.8997000e-02  -5.9054000e-02   5.8941000e-02   1.0000010e-06   1.3075287e+05   2.3780000e+01   0.0000000e+00   0.0000000e+00   1.0516757e+01   0.0000000e+00   5.8841740e+04   5.8841700e-01   5.8832800e-01  -5.8850600e-01   1.0000000e-05   9.5564050e+04   0.0000000e+00   0.0000000e+00   1.0516757e+01   0.0000000e+00  -3.5191511e+02   6.0000000e+00
   2.7000000e+01   2.7000000e+01   2.4175000e+01   0.0000000e+00   0.0000000e+00   1.0522134e+01   1.0753000e-02  -5.9051240e+04  -5.9051000e-02  -5.9112000e-02   5.8990000e-02   1.0000000e-06   1.3084743e+05   2.4695000e+01   0.0000000e+00   0.0000000e+00   1.0527510e+01   0.0000000e+00   5.8829354e+04   5.8829400e-01   5.8813600e-01  -5.8845100e-01   1.0000000e-05   9.5540850e+04   0.0000000e+00   0.0000000e+00   1.0524822e+01   5.3770000e-03  -5.0283357e+02   6.0000000e+00
   2.8000000e+01   2.8000000e+01   2.5081000e+01   0.0000000e+00   0.0000000e+00   1.0527510e+01   0.0000000e+00  -5.9042085e+04  -5.9042000e-02  -5.9089000e-02   5.8996000e-02   9.9999950e-07   1.3082307e+05   2.5605000e+01   0.0000000e+00   0.0000000e+00   1.0527510e+01   0.0000000e+00   5.9086428e+04   5.9086000e-02   5.8997000e-02  -5.9176000e-02   1.0000000e-06   9.5811952e+04   0.0000000e+00   0.0000000e+00   1.0527510e+01   0.0000000e+00   1.0049134e+02   6.0000000e+00
   2.9000000e+01   2.9000000e+01   2.5992000e+01   0.0000000e+00   0.0000000e+00   1.0527510e+01   0.0000000e+00  -5.9048944e+04  -5.9049000e-02  -5.9150000e-02   5.8948000e-02   1.0000000e-06   1.3083400e+05   2.6503000e+01   0.0000000e+00   0.0000000e+00   1.0518185e+01   0.0000000e+00   5.9077512e+04   5.9077000e-02   5.8996000e-02  -5.9159000e-02   9.9999950e-07   9.5847548e+04   0.0000000e+00   0.0000000e+00   1.0522848e+01   9.3250000e-03   6.4739187e+01   6.0000000e+00
   3.0000000e+01   3.0000000e+01   2.6887000e+01   0.0000000e+00   0.0000000e+00   1.0518185e+01   0.0000000e+00  -5.9057195e+04  -5.9057000e-02  -5.9151000e-02   5.8963000e-02   1.0000000e-06   1.3084750e+05   2.7318000e+01   0.0000000e+00   0.0000000e+00   1.0518185e+01   0.0000000e+00   5.9090527e+04   5.9090000e-02   5.9004000e-02  -5.9177000e-02   9.9999950e-07   9.5851048e+04   0.0000000e+00   0.0000000e+00   1.0518185e+01   0.0000000e+00   7.5536417e+01   6.0000000e+00
   3.1000000e+01   3.1000000e+01   2.7712001e+01   0.0000000e+00   0.0000000e+00   1.0518185e+01   0.0000000e+00  -5.9065869e+04  -5.9066000e-02  -5.9158000e-02   5.8974000e-02   1.0000000e-06   1.3088543e+05   2.8148000e+01   0.0000000e+00   0.0000000e+00   1.0514665e+01   7.0390000e-03   5.9095128e+04   5.9095000e-02   5.9020000e-02  -5.9170000e-02   9.9999900e-07   9.5862096e+04   0.0000000e+00   0.0000000e+00   1.0516425e+01   3.5200000e-03   6.6305320e+01   6.0000000e+00
   3.2000000e+01   3.2000000e+01   2.8634001e+01   0.0000000e+00   0.0000000e+00   1.0511146e+01   0.0000000e+00  -5.9074376e+04  -5.9074000e-02  -5.9169000e-02   5.8980000e-02   1.0000000e-06   1.3088550e+05   2.9065000e+01   0.0000000e+00   0.0000000e+00   1.0511146e+01   0.0000000e+00   5.9106624e+04   5.9107000e-02   5.9028000e-02  -5.9186000e-02   1.0000000e-06   9.5867500e+04   0.0000000e+00   0.0000000e+00   1.0511146e+01   0.0000000e+00   7.3080908e+01   6.0000000e+00
   3.3000000e+01   3.3000000e+01   2.9452001e+01   0.0000000e+00   0.0000000e+00   1.0511146e+01   0.0000000e+00  -5.9072647e+04  -5.9073000e-02  -5.9168000e-02   5.8977000e-02   1.0000000e-06   1.3091050e+05   2.9905000e+01   0.0000000e+00   0.0000000e+00   1.0511146e+01   0.0000000e+00   5.9114757e+04   5.9115000e-02   5.9031000e-02  -5.9199000e-02   1.0000000e-06   9.5871952e+04   0.0000000e+00   0.0000000e+00   1.0511146e+01   0.0000000e+00   9.5429846e+01   6.0000000e+00
   3.4000000e+01   3.4000000e+01   3.0362000e+01   0.0000000e+00   0.0000000e+00   1.0511925e+01   1.5590000e-03  -5.9078826e+04  -5.9079000e-02  -5.9177000e-02   5.8981000e-02   1.0000000e-06   1.3089643e+05   3.0805001e+01   0.0000000e+00   0.0000000e+00   1.0512705e+01   0.0000000e+00   5.9106010e+04   5.9106000e-02   5.9024000e-02  -5.9188000e-02   9.9999950e-07   9.5872048e+04   0.0000000e+00   0.0000000e+00   1.0512315e+01   7.7900000e-04   6.1602915e+01   6.0000000e+00
   3.5000000e+01   3.5000000e+01   3.1208000e+01   0.0000000e+00   0.0000000e+00   1.0512705e+01   0.0000000e+00  -5.9074971e+04  -5.9075000e-02  -5.9178000e-02   5.8972000e-02   1.0000000e-06   1.3090550e+05   3.1648000e+01   0.0000000e+00   0.0000000e+00   1.0512705e+01   0.0000000e+00   5.9087300e+04   5.9087000e-02   5.9017000e-02  -5.9158000e-02   1.0000000e-06   9.5866000e+04   0.0000000e+00   0.0000000e+00   1.0512705e+01   0.0000000e+00   2.7937468e+01   6.0000000e+00
   3.6000000e+01   3.6000000e+01   3.2035001e+01   0.0000000e+00   0.0000000e+00   1.0512705e+01   0.0000000e+00  -5.9051411e+04  -5.9051000e-02  -5.9158000e-02   5.8944000e-02   1.0000000e-06   1.3083150e+05   3.2531000e+01   0.0000000e+00   0.0000000e+00   1.0529014e+01   0.0000000e+00   5.9066263e+04   5.9066000e-02   5.8987000e-02  -5.9145000e-02   1.0000000e-06   9.5818500e+04   0.0000000e+00   0.0000000e+00   1.0520859e+01   1.6309000e-02   3.3657306e+01   6.0000000e+00
   3.7000000e+01   3.7000000e+01   3.2915001e+01   0.0000000e+00   0.0000000e+00   1.0529014e+01   0.0000000e+00  -5.9041120e+04  -5.9041000e-02  -5.9141000e-02   5.8941000e-02   1.0000000e-06   1.3080500e+05   3.3351001e+01   0.0000000e+00   0.0000000e+00   1.0529014e+01   0.0000000e+00   5.9059448e+04   5.9059000e-02   5.8987000e-02  -5.9131000e-02   1.0000000e-06   9.5798500e+04   0.0000000e+00   0.0000000e+00   1.0529014e+01   0.0000000e+00   4.1534548e+01   6.0000000e+00
   3.8000000e+01   3.8000000e+01   3.3742000e+01   0.0000000e+00   0.0000000e+00   1.0529014e+01   0.0000000e+00  -5.9033097e+04  -5.9033000e-02  -5.9133000e-02   5.8933000e-02   9.9999950e-07   1.3080957e+05   3.4179999e+01   0.0000000e+00   0.0000000e+00   1.0525557e+01   6.9140000e-03   5.9061805e+04   5.9062000e-02   5.8983000e-02  -5.9141000e-02   9.9999950e-07   9.5819548e+04   0.0000000e+00   0.0000000e+00   1.0527285e+01   3.4570000e-03   6.5057530e+01   6.0000000e+00
   3.9000000e+01   3.9000000e+01   3.4677000e+01   0.0000000e+00   0.0000000e+00   1.0522100e+01   0.0000000e+00  -5.9033633e+04  -5.9034000e-02  -5.9130000e-02   5.8937000e-02   1.0000000e-06   1.3077993e+05   3.5107000e+01   0.0000000e+00   0.0000000e+00   1.0522100e+01   0.0000000e+00   5.9051508e+04   5.9052000e-02   5.8975000e-02  -5.9128000e-02   1.0000000e-06   9.5806452e+04   0.0000000e+00   0.0000000e+00   1.0522100e+01   0.0000000e+00   4.0509082e+01   6.0000000e+00
   4.0000000e+01   4.0000000e+01   3.5492001e+01   0.0000000e+00   0.0000000e+00   1.0522100e+01   0.0000000e+00  -5.9021813e+04  -5.9022000e-02  -5.9122000e-02   5.8922000e-02   9.9999950e-07   1.3077157e+05   3.5932000e+01   0.0000000e+00   0.0000000e+00   1.0522100e+01   0.0000000e+00   5.9038241e+04   5.9038000e-02   5.8965000e-02  -5.9112000e-02   1.0000000e-06   9.5775452e+04   0.0000000e+00   0.0000000e+00   1.0522100e+01   0.0000000e+00   3.7231004e+01   6.0000000e+00
   4.1000000e+01   4.1000000e+01   3.6394001e+01   0.0000000e+00   0.0000000e+00   1.0530018e+01   0.0000000e+00  -5.9011775e+04  -5.9012000e-02  -5.9112000e-02   5.8911000e-02   1.0000000e-06   1.3074400e+05   3.6825001e+01   0.0000000e+00   0.0000000e+00   1.0530018e+01   0.0000000e+00   5.9045791e+04   5.9046000e-02   5.8970000e-02  -5.9122000e-02   9.9999900e-07   9.5794596e+04   0.0000000e+00   0.0000000e+00   1.0530018e+01   0.0000000e+00   7.7085352e+01   6.0000000e+00
   4.2000000e+01   4.2000000e+01   3.7229000e+01   0.0000000e+00   0.0000000e+00   1.0530018e+01   0.0000000e+00  -5.9019318e+04  -5.9019000e-02  -5.9122000e-02   5.8917000e-02   9.9999950e-07   1.3075657e+05   3.7676001e+01   0.0000000e+00   0.0000000e+00   1.0530018e+01   0.0000000e+00   5.9038158e+04   5.9038000e-02   5.8968000e-02  -5.9108000e-02   1.0000000e-06   9.5788500e+04   0.0000000e+00   0.0000000e+00   1.0530018e+01   0.0000000e+00   4.2695944e+01   6.0000000e+00
   4.3000000e+01   4.3000000e+01   3.8061000e+01   0.0000000e+00   0.0000000e+00   1.0530018e+01   0.0000000e+00  -5.9021045e+04  -5.9021000e-02  -5.9129000e-02   5.8913000e-02   1.0000000e-06   1.3075193e+05   3.8561000e+01   0.0000000e+00   0.0000000e+00   1.0530779e+01   0.0000000e+00   5.9046517e+04   5.9047000e-02   5.8973000e-02  -5.9120000e-02   1.0000000e-06   9.5771500e+04   0.0000000e+00   0.0000000e+00   1.0530398e+01   7.6100000e-04   5.7724163e+01   6.0000000e+00
   4.4000000e+01   4.4000000e+01   3.8947001e+01   0.0000000e+00   0.0000000e+00   1.0530779e+01   0.0000000e+00  -5.9021668e+04  -5.9022000e-02  -5.9130000e-02   5.8914000e-02   1.0000000e-06   1.3078693e+05   3.9383000e+01   0.0000000e+00   0.0000000e+00   1.0530779e+01   0.0000000e+00   5.9041946e+04   5.9042000e-02   5.8978000e-02  -5.9106000e-02   1.0000000e-06   9.5798500e+04   0.0000000e+00   0.0000000e+00   1.0530779e+01   0.0000000e+00   4.5951358e+01   6.0000000e+00
   4.5000000e+01   4.5000000e+01   3.9770001e+01   0.0000000e+00   0.0000000e+00   1.0530779e+01   0.0000000e+00  -5.9011519e+04  -5.9012000e-02  -5.9120000e-02   5.8903000e-02   1.0000000e-06   1.3073943e+05   4.0206002e+01   0.0000000e+00   0.0000000e+00   1.0529222e+01   3.1130000e-03   5.9010923e+04   5.9011000e-02   5.8909000e-02  -5.9112000e-02   1.0000000e-06   9.5790000e+04   0.0000000e+00   0.0000000e+00   1.0530000e+01   1.5560000e-03  -1.3494970e+00   6.0000000e+00
   4.6000000e+01   4.6000000e+01   4.0667002e+01   0.0000000e+00   0.0000000e+00   1.0527666e+01   0.0000000e+00  -5.9021898e+04  -5.9022000e-02  -5.9116000e-02   5.8928000e-02   9.9999950e-07   1.3079557e+05   4.1102002e+01   0.0000000e+00   0.0000000e+00   1.0527666e+01   0.0000000e+00   5.9049856e+04   5.9050000e-02   5.9000000e-02  -5.9099000e-02   9.9999950e-07   9.5810548e+04   0.0000000e+00   0.0000000e+00   1.0527666e+01   0.0000000e+00   6.3359027e+01   6.0000000e+00
   4.7000000e+01   4.7000000e+01   4.1488001e+01   0.0000000e+00   0.0000000e+00   1.0527666e+01   0.0000000e+00  -5.9047951e+04  -5.9048000e-02  -5.9096000e-02   5.9000000e-02   1.0000000e-06   1.3077843e+05   4.1945001e+01   0.0000000e+00   0.0000000e+00   1.0527666e+01   0.0000000e+00   5.9079446e+04   5.9079000e-02   5.9039000e-02  -5.9120000e-02   1.0000000e-06   9.5812000e+04   0.0000000e+00   0.0000000e+00   1.0527666e+01   0.0000000e+00   7.1373396e+01   6.0000000e+00
   4.8000000e+01   4.8000000e+01   4.2421002e+01   0.0000000e+00   0.0000000e+00   1.0511545e+01   0.0000000e+00  -5.9080302e+04  -5.9080000e-02  -5.9195000e-02   5.8965000e-02   1.0000000e-06   1.3093350e+05   4.2862002e+01   0.0000000e+00   0.0000000e+00   1.0511545e+01   0.0000000e+00   5.9105978e+04   5.9106000e-02   5.9039000e-02  -5.9173000e-02   1.0000000e-06   9.5888452e+04   0.0000000e+00   0.0000000e+00   1.0511545e+01   0.0000000e+00   5.8187453e+01   6.0000000e+00
   4.9000000e+01   4.9000000e+01   4.3261001e+01   0.0000000e+00   0.0000000e+00   1.0511545e+01   0.0000000e+00  -5.9072251e+04  -5.9072000e-02  -5.9178000e-02   5.8966000e-02   9.9999950e-07   1.3090357e+05   4.3699000e+01   0.0000000e+00   0.0000000e+00   1.0511545e+01   0.0000000e+00   5.9098941e+04   5.9099000e-02   5.9014000e-02  -5.9184000e-02   9.9999950e-07   9.5855048e+04   0.0000000e+00   0.0000000e+00   1.0511545e+01   0.0000000e+00   6.0485509e+01   6.0000000e+00
